dataset	category_id	mid	label	label_key	source_version	source_url	hierarchy_url	source_class	openimages_parent_mids	openimages_parent_labels	openimages_child_mids	openimages_child_labels
openimages	/m/03__z0	/m/03__z0	Bookcase	bookcase	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0c_jw	Furniture		
openimages	/m/040b_t	/m/040b_t	Refrigerator	refrigerator	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/019dx1|/m/0h99cwc	Home appliance|Kitchen appliance		
openimages	/m/04169hn	/m/04169hn	Wood-burning stove	wood-burning stove	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/019dx1	Home appliance		
openimages	/m/0420v5	/m/0420v5	Punching bag	punching bag	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/05y5lj	Sports equipment		
openimages	/m/043nyj	/m/043nyj	Common fig	common fig	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02xwb	Fruit		
openimages	/m/0440zs	/m/0440zs	Cocktail shaker	cocktail shaker	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04brg2	Tableware		
openimages	/m/0449p	/m/0449p	Jaguar	jaguar	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01lrl	Carnivore		
openimages	/m/044r5d	/m/044r5d	Golf ball	golf ball	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/05y5lj	Sports equipment		
openimages	/m/0463sg	/m/0463sg	Fashion accessory	fashion accessory	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/09j2d	Clothing	/m/0174n1|/m/0176mf|/m/017ftj|/m/01krhy|/m/01llwg|/m/01nq26|/m/01r546|/m/01rkbr|/m/02_n6y|/m/02dl1y|/m/02h19r|/m/080hkjn|/m/0gjkl|/m/0hnnb|/m/0jyfg|/m/0nl46	Glove|Belt|Sunglasses|Tiara|Necklace|Sock|Earrings|Tie|Goggles|Hat|Scarf|Handbag|Watch|Umbrella|Glasses|Crown
openimages	/m/046dlr	/m/046dlr	Alarm clock	alarm clock	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01x3z	Clock		
openimages	/m/047j0r	/m/047j0r	Filing cabinet	filing cabinet	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0c_jw	Furniture		
openimages	/m/047v4b	/m/047v4b	Artichoke	artichoke	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0f4s2w	Vegetable		
openimages	/m/04bcr3	/m/04bcr3	Table	table	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0c_jw	Furniture	/m/078n6m|/m/0h8n5zk	Coffee table|Kitchen & dining room table
openimages	/m/04brg2	/m/04brg2	Tableware	tableware	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03_wxk	Kitchenware	/m/01_5g|/m/01fh4r|/m/02jvh9|/m/02p5f1q|/m/02x8cch|/m/03hj559|/m/03q5c7|/m/0440zs|/m/04dr76w|/m/04kkgm|/m/050gv4|/m/054fyh|/m/058qzx|/m/08hvt4|/m/099ssp|/m/09tvcd|/m/0cmx8|/m/0dt3t|/m/0h8n27j|/m/0h8n6ft	Chopsticks|Teapot|Mug|Coffee cup|Salt and pepper shakers|Mixing bowl|Saucer|Cocktail shaker|Bottle|Bowl|Plate|Pitcher|Kitchen knife|Jug|Platter|Wine glass|Spoon|Fork|Serving tray|Cake stand
openimages	/m/04c0y	/m/04c0y	Kangaroo	kangaroo	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04rky	Mammal		
openimages	/m/04cp_	/m/04cp_	Koala	koala	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04rky	Mammal		
openimages	/m/04ctx	/m/04ctx	Knife	knife	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03hlz0c|/m/083kb	Kitchen utensil|Weapon		
openimages	/m/04dr76w	/m/04dr76w	Bottle	bottle	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/011q46kg|/m/04brg2	Container|Tableware		
openimages	/m/04f5ws	/m/04f5ws	Bottle opener	bottle opener	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03hlz0c	Kitchen utensil		
openimages	/m/04g2r	/m/04g2r	Lynx	lynx	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01lrl	Carnivore		
openimages	/m/04gth	/m/04gth	Lavender	lavender	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0c9ph5	Flower		
openimages	/m/04h7h	/m/04h7h	Lighthouse	lighthouse	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0cgh4	Building		
openimages	/m/04h8sr	/m/04h8sr	Dumbbell	dumbbell	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/05y5lj	Sports equipment		
openimages	/m/04hgtk	/m/04hgtk	Human head	human head	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f			
openimages	/m/04kkgm	/m/04kkgm	Bowl	bowl	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04brg2	Tableware		
openimages	/m/04lvq_	/m/04lvq_	Humidifier	humidifier	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/019dx1	Home appliance		
openimages	/m/04m6gz	/m/04m6gz	Porch	porch	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f			
openimages	/m/04m9y	/m/04m9y	Lizard	lizard	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/06bt6	Reptile		
openimages	/m/04p0qw	/m/04p0qw	Billiard table	billiard table	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/05y5lj	Sports equipment		
openimages	/m/04rky	/m/04rky	Mammal	mammal	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0jbk	Animal	/m/01h44|/m/01lrl|/m/01x_v|/m/01xq0k1|/m/03bk1|/m/03d443|/m/03fwl|/m/03k3r|/m/03qrc|/m/04c0y|/m/04cp_|/m/04rmv|/m/068zj|/m/06mf6|/m/071qp|/m/07bgp|/m/0898b|/m/08pbxl|/m/09f20|/m/09kx5|/m/0bwd_0j|/m/0c568|/m/0cl4p|/m/0cnyhnx|/m/0czz2|/m/0dbzx|/m/0gd2v|/m/0km7z|/m/0pcr|/m/0xfy	Bat|Carnivore|Camel|Cattle|Giraffe|Rhinoceros|Goat|Horse|Hamster|Kangaroo|Koala|Mouse|Pig|Rabbit|Squirrel|Sheep|Zebra|Monkey|Hippopotamus|Deer|Elephant|Porcupine|Hedgehog|Bull|Antelope|Mule|Marine mammal|Skunk|Alpaca|Armadillo
openimages	/m/04rmv	/m/04rmv	Mouse	mouse	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04rky	Mammal		
openimages	/m/04_sv	/m/04_sv	Motorcycle	motorcycle	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01prls	Land vehicle		
openimages	/m/04szw	/m/04szw	Musical instrument	musical instrument	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f		/m/013y1f|/m/018j2|/m/01xqw|/m/026t6|/m/0319l|/m/0342h|/m/03m5k|/m/03q5t|/m/03qjg|/m/057cc|/m/05kms|/m/05r5c|/m/06ncr|/m/07c6l|/m/07gql|/m/07y_7|/m/0f8s22|/m/0l14j_|/m/0mkg|/m/0xzly	Organ|Banjo|Cello|Drum|Horn|Guitar|Harp|Harpsichord|Harmonica|Musical keyboard|Oboe|Piano|Saxophone|Trombone|Trumpet|Violin|Chime|Flute|Accordion|Maracas
openimages	/m/04tn4x	/m/04tn4x	Swim cap	swim cap	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/09j2d	Clothing		
openimages	/m/04v6l4	/m/04v6l4	Frying pan	frying pan	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03_wxk	Kitchenware		
openimages	/m/04vv5k	/m/04vv5k	Snowplow	snowplow	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07k1x	Tool		
openimages	/m/04y4h8h	/m/04y4h8h	Bathroom cabinet	bathroom cabinet	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0c_jw	Furniture		
openimages	/m/04ylt	/m/04ylt	Missile	missile	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/083kb	Weapon		
openimages	/m/04yqq2	/m/04yqq2	Bust	bust	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/06msq	Sculpture		
openimages	/m/04yx4	/m/04yx4	Man	man	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01g317	Person		
openimages	/m/04z4wx	/m/04z4wx	Waffle iron	waffle iron	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0h99cwc	Kitchen appliance		
openimages	/m/04zpv	/m/04zpv	Milk	milk	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0284d	Dairy		
openimages	/m/04zwwv	/m/04zwwv	Ring binder	ring binder	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02rdsp	Office supplies		
openimages	/m/050gv4	/m/050gv4	Plate	plate	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04brg2	Tableware		
openimages	/m/050k8	/m/050k8	Mobile phone	mobile phone	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07cx4	Telephone		
openimages	/m/052lwg6	/m/052lwg6	Baked goods	baked goods	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02wbm	Food	/m/01f91_|/m/01fb_0|/m/01tcjp|/m/021mn|/m/09728|/m/0hnyx	Pretzel|Bagel|Muffin|Cookie|Bread|Pastry
openimages	/m/052sf	/m/052sf	Mushroom	mushroom	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02wbm	Food		
openimages	/m/05441v	/m/05441v	Crutch	crutch	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02w3_ws	Personal care		
openimages	/m/054fyh	/m/054fyh	Pitcher	pitcher	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04brg2	Tableware		
openimages	/m/054_l	/m/054_l	Mirror	mirror	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f			
openimages	/m/054xkw	/m/054xkw	Lifejacket	lifejacket	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/05y5lj	Sports equipment		
openimages	/m/05_5p_0	/m/05_5p_0	Table tennis racket	table tennis racket	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0dv9c	Racket		
openimages	/m/05676x	/m/05676x	Pencil case	pencil case	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02rdsp	Office supplies		
openimages	/m/057cc	/m/057cc	Musical keyboard	musical keyboard	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04szw	Musical instrument		
openimages	/m/057p5t	/m/057p5t	Scoreboard	scoreboard	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/05y5lj	Sports equipment		
openimages	/m/0584n8	/m/0584n8	Briefcase	briefcase	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0hf58v5	Luggage and bags		
openimages	/m/058qzx	/m/058qzx	Kitchen knife	kitchen knife	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04brg2	Tableware		
openimages	/m/05bm6	/m/05bm6	Nail	nail	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07k1x	Tool		
openimages	/m/05ctyq	/m/05ctyq	Tennis ball	tennis ball	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/018xm	Ball		
openimages	/m/05gqfk	/m/05gqfk	Plastic bag	plastic bag	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02rdsp	Office supplies		
openimages	/m/05kms	/m/05kms	Oboe	oboe	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04szw	Musical instrument		
openimages	/m/05kyg_	/m/05kyg_	Chest of drawers	chest of drawers	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0c_jw	Furniture		
openimages	/m/05n4y	/m/05n4y	Ostrich	ostrich	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/015p6	Bird		
openimages	/m/05r5c	/m/05r5c	Piano	piano	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04szw	Musical instrument		
openimages	/m/05r655	/m/05r655	Girl	girl	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01g317	Person		
openimages	/m/05s2s	/m/05s2s	Plant	plant	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f		/m/03fp41|/m/07j7r|/m/0c9ph5	Houseplant|Tree|Flower
openimages	/m/05vtc	/m/05vtc	Potato	potato	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0f4s2w	Vegetable		
openimages	/m/05w9t9	/m/05w9t9	Hair spray	hair spray	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/014trl	Cosmetics		
openimages	/m/05y5lj	/m/05y5lj	Sports equipment	sports equipment	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f		/m/014y4n|/m/018xm|/m/0199g|/m/019w40|/m/01g3x7|/m/0268lbt|/m/02p3w7d|/m/02wmf|/m/030610|/m/03g8mr|/m/03grzl|/m/03kt2w|/m/03wym|/m/0420v5|/m/044r5d|/m/04h8sr|/m/04p0qw|/m/054xkw|/m/057p5t|/m/06__v|/m/06_fw|/m/071p9|/m/076lb9|/m/07pj7bq|/m/0cqn2|/m/0cyfs|/m/0dv9c|/m/0l3ms|/m/0zvk5	Paddle|Ball|Bicycle|Surfboard|Bow and arrow|Hiking equipment|Roller skates|Flying disc|Treadmill|Baseball bat|Baseball glove|Stationary bicycle|Indoor rower|Punching bag|Golf ball|Dumbbell|Billiard table|Lifejacket|Scoreboard|Snowboard|Skateboard|Ski|Training bench|Bowling equipment|Horizontal bar|Parachute|Racket|Balance beam|Helmet
openimages	/m/05z55	/m/05z55	Pasta	pasta	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02wbm	Food		
openimages	/m/05z6w	/m/05z6w	Penguin	penguin	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/015p6	Bird		
openimages	/m/05zsy	/m/05zsy	Pumpkin	pumpkin	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0dv77	Squash		
openimages	/m/061_f	/m/061_f	Pear	pear	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02xwb	Fruit		
openimages	/m/061hd_	/m/061hd_	Infant bed	infant bed	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03ssj5	Bed		
openimages	/m/0633h	/m/0633h	Polar bear	polar bear	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01dws	Bear		
openimages	/m/063rgb	/m/063rgb	Mixer	mixer	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/019dx1|/m/0h99cwc	Home appliance|Kitchen appliance		
openimages	/m/0642b4	/m/0642b4	Cupboard	cupboard	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0c_jw	Furniture		
openimages	/m/065h6l	/m/065h6l	Jacuzzi	jacuzzi	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f			
openimages	/m/0663v	/m/0663v	Pizza	pizza	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02wbm	Food		
openimages	/m/06_72j	/m/06_72j	Digital clock	digital clock	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01x3z	Clock		
openimages	/m/068zj	/m/068zj	Pig	pig	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04rky	Mammal		
openimages	/m/06bt6	/m/06bt6	Reptile	reptile	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0jbk	Animal	/m/029tx|/m/04m9y|/m/078jl|/m/09dzg|/m/09f_2|/m/09ld4	Dinosaur|Lizard|Snake|Turtle|Crocodile|Frog
openimages	/m/06c54	/m/06c54	Rifle	rifle	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/083kb	Weapon		
openimages	/m/06c7f7	/m/06c7f7	Lipstick	lipstick	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/014trl	Cosmetics		
