dataset	category_id	mid	label	label_key	source_version	source_url	hierarchy_url	source_class	openimages_parent_mids	openimages_parent_labels	openimages_child_mids	openimages_child_labels	is_mwe_candidate	mwe_candidate_status	selection_status	duplicate_existing_label_key	duplicate_existing_datasets	duplicate_existing_labels	duplicate_existing_selected_oewn_synsets	wordnet_source	wordnet_version	wordnet_lexicon_id	selected_lookup_case	selected_query	has_oewn_noun_synset	oewn_synset_count	selected_oewn_synset	selected_oewn_lexfile	all_oewn_synsets	all_oewn_lexfiles	synset_lemmas	canonical_surface	canonical_selection_tag	canonical_candidate_lemmas	canonical_candidate_lemma_counts	parent_oewn_synsets	parent_oewn_lexfiles	parent_lemmas	parent_selection_tag	selected_oewn_objectness_class	objectness_gate	manual_decision	manual_decision_note	sense_counts_available	wn30_available	wn30_selection_tag	wn30_lemma_counts	synset_selection_tag	decision_basis
openimages	/m/0h8lkj8	/m/0h8lkj8	Corded phone	corded phone	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07cx4	Telephone			true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/0h8mhzd	/m/0h8mhzd	Sports uniform	sports uniform	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/09j2d	Clothing			true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/0h8my_4	/m/0h8my_4	Tennis racket	tennis racket	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0dv9c	Racket			true	duplicate_existing_label_key	duplicate_existing_label_key	true	COCO	tennis racket	oewn-04416941-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/0h8mzrc	/m/0h8mzrc	Wall clock	wall clock	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01x3z|/m/0c_jw	Clock|Furniture			true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	wall clock	true	1	oewn-04555566-n	noun.artifact	oewn-04555566-n	oewn-04555566-n:noun.artifact:wall clock	wall clock	wall clock	selected_single_label_or_lookup_matched_wordnet_lemma	wall clock	wall clock:0	oewn-03050242-n	oewn-03050242-n:noun.artifact	oewn-03050242-n:clock	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/0h8n27j	/m/0h8n27j	Serving tray	serving tray	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04brg2	Tableware			true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/0h8n5zk	/m/0h8n5zk	Kitchen & dining room table	kitchen & dining room table	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04bcr3	Table			true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/0h8n6f9	/m/0h8n6f9	Dog bed	dog bed	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f				true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/0h8n6ft	/m/0h8n6ft	Cake stand	cake stand	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04brg2	Tableware			true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/0h8nm9j	/m/0h8nm9j	Cat furniture	cat furniture	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f				true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/0h8nr_l	/m/0h8nr_l	Bathroom accessory	bathroom accessory	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f		/m/0162_1|/m/09gtd|/m/0c3mkw|/m/0h8nsvg	Towel|Toilet paper|Soap dispenser|Facial tissue holder	true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/0h8nsvg	/m/0h8nsvg	Facial tissue holder	facial tissue holder	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0h8nr_l	Bathroom accessory			true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/0h8ntjv	/m/0h8ntjv	Pressure cooker	pressure cooker	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0h99cwc	Kitchen appliance			true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	pressure cooker	true	1	oewn-04007623-n	noun.artifact	oewn-04007623-n	oewn-04007623-n:noun.artifact:pressure cooker	pressure cooker	pressure cooker	selected_single_label_or_lookup_matched_wordnet_lemma	pressure cooker	pressure cooker:0	oewn-02761965-n	oewn-02761965-n:noun.artifact	oewn-02761965-n:autoclave;sterilizer;steriliser	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/0h99cwc	/m/0h99cwc	Kitchen appliance	kitchen appliance	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03_wxk	Kitchenware	/m/029bxz|/m/02pjr4|/m/02tsc9|/m/03y6mg|/m/040b_t|/m/04z4wx|/m/063rgb|/m/07xyvk|/m/0fx9l|/m/0h8ntjv|/m/0ky7b	Oven|Blender|Slow cooker|Food processor|Refrigerator|Waffle iron|Mixer|Coffeemaker|Microwave oven|Pressure cooker|Dishwasher	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	kitchen appliance	true	1	oewn-03625261-n	noun.artifact	oewn-03625261-n	oewn-03625261-n:noun.artifact:kitchen appliance	kitchen appliance	kitchen appliance	selected_single_label_or_lookup_matched_wordnet_lemma	kitchen appliance	kitchen appliance:0	oewn-03533443-n	oewn-03533443-n:noun.artifact	oewn-03533443-n:home appliance;household appliance	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/0h9mv	/m/0h9mv	Tire	tire	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/08dz3q	Auto part			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	tire	true	1	oewn-04447883-n	noun.artifact	oewn-04447883-n	oewn-04447883-n:noun.artifact:tire;tyre	tire|tyre	tire	selected_single_label_or_lookup_matched_wordnet_lemma	tire	tire:8	oewn-03539152-n	oewn-03539152-n:noun.artifact	oewn-03539152-n:hoop;ring	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/0hdln	/m/0hdln	Ruler	ruler	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07k1x	Tool			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	ruler	true	2	oewn-10560786-n	noun.person	oewn-10560786-n|oewn-04125870-n	oewn-10560786-n:noun.person:ruler;swayer|oewn-04125870-n:noun.artifact:rule;ruler	ruler|swayer	ruler	selected_single_label_or_lookup_matched_wordnet_lemma	ruler	ruler:4	oewn-09786620-n	oewn-09786620-n:noun.person	oewn-09786620-n:actor;doer;worker	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-10560786-n:ruler%1:18:00:::ruler.n.01:4|oewn-04125870-n:ruler%1:06:00:::rule.n.12:1	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/0hf58v5	/m/0hf58v5	Luggage and bags	luggage and bags	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/09j2d	Clothing	/m/01940j|/m/01s55n|/m/0584n8|/m/080hkjn	Backpack|Suitcase|Briefcase|Handbag	true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/0hg7b	/m/0hg7b	Microphone	microphone	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f				false	not_mwe	duplicate_existing_label_key	true	objects365	Microphone	oewn-03765483-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/0hkxq	/m/0hkxq	Broccoli	broccoli	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0f4s2w	Vegetable			false	not_mwe	duplicate_existing_label_key	true	COCO	broccoli	oewn-07730735-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/0hnnb	/m/0hnnb	Umbrella	umbrella	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0463sg	Fashion accessory			false	not_mwe	duplicate_existing_label_key	true	COCO	umbrella	oewn-04514450-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/0hnyx	/m/0hnyx	Pastry	pastry	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/052lwg6	Baked goods	/m/015wgc|/m/02zvsm|/m/0jy4k	Croissant|Tart|Doughnut	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	pastry	true	2	oewn-07638317-n	noun.food	oewn-07638745-n|oewn-07638317-n	oewn-07638745-n:noun.food:pastry;pastry dough|oewn-07638317-n:noun.food:pastry	pastry	pastry	selected_single_label_or_lookup_matched_wordnet_lemma	pastry	pastry:0	oewn-07637670-n	oewn-07637670-n:noun.food	oewn-07637670-n:baked goods	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-07638317-n	user-approved OpenImages decision: parent Baked goods, choose baked pastry food sense, not pastry dough	false	true	wn30_all_zero	oewn-07638745-n:pastry%1:13:02:::pastry.n.01:0|oewn-07638317-n:pastry%1:13:00:::pastry.n.02:0	manual_select	manual_select
openimages	/m/0hqkz	/m/0hqkz	Grapefruit	grapefruit	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02xwb	Fruit			false	not_mwe	duplicate_existing_label_key	true	objects365	Grapefruit	oewn-07765945-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/0j496	/m/0j496	Band-aid	band-aid	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01xgg_	Medical equipment			true	selected	selected	false				oewn	2025-plus	oewn:2025+	separator_variant	band aid	true	2	oewn-02789081-n	noun.artifact	oewn-02789081-n|oewn-00269301-n	oewn-02789081-n:noun.artifact:Band Aid|oewn-00269301-n:noun.act:band aid;quick fix;quickie;quicky	Band Aid	Band Aid	selected_single_label_or_lookup_matched_wordnet_lemma	Band Aid	Band Aid:0	oewn-02682964-n	oewn-02682964-n:noun.artifact	oewn-02682964-n:adhesive bandage	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-02789081-n	user-approved OpenImages decision: parent Medical equipment, choose Band Aid medical equipment sense	false	true	wn30_all_zero	oewn-02789081-n:band_aid%1:06:00:::band_aid.n.01:0	manual_select	manual_select
openimages	/m/0jbk	/m/0jbk	Animal	animal	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f		/m/015p6|/m/03xxp|/m/04rky|/m/06bt6|/m/0ch_cf|/m/0fbdv	Bird|Invertebrate|Mammal|Reptile|Fish|Shellfish	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	animal	true	1	oewn-00015568-n	noun.Tops	oewn-00015568-n	oewn-00015568-n:noun.Tops:animal;animate being;beast;brute;creature;fauna	animal|animate being|beast|brute|creature|fauna	animal	selected_single_label_or_lookup_matched_wordnet_lemma	animal	animal:67	oewn-00004475-n	oewn-00004475-n:noun.Tops	oewn-00004475-n:organism;being	selected_all_immediate_oewn_hypernyms	conditional	manual_override	select:oewn-00015568-n	user-approved OpenImages decision: children are animal categories, choose generic animal sense	false	true			manual_select	manual_select
openimages	/m/0jg57	/m/0jg57	Bell pepper	bell pepper	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0f4s2w	Vegetable			true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	bell pepper	true	2	oewn-07736620-n	noun.food	oewn-12922024-n|oewn-07736620-n	oewn-12922024-n:noun.plant:sweet pepper;bell pepper;pimento;pimiento;paprika;sweet pepper plant;Capsicum annuum grossum|oewn-07736620-n:noun.food:bell pepper	bell pepper	bell pepper	selected_single_label_or_lookup_matched_wordnet_lemma	bell pepper	bell pepper:0	oewn-07736360-n	oewn-07736360-n:noun.food	oewn-07736360-n:sweet pepper	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-07736620-n	user-approved OpenImages decision: parent Vegetable, choose food bell pepper sense	false	true	wn30_all_zero	oewn-12922024-n:bell_pepper%1:20:00:::sweet_pepper.n.01:0|oewn-07736620-n:bell_pepper%1:13:00:::bell_pepper.n.02:0	manual_select	manual_select
openimages	/m/0jly1	/m/0jly1	Turkey	turkey	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/015p6	Bird			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	turkey	true	5	oewn-01796799-n	noun.animal	oewn-09061886-n|oewn-01796799-n|oewn-10243965-n|oewn-07663340-n|oewn-07379793-n	oewn-09061886-n:noun.location:Turkey;Republic of Turkey|oewn-01796799-n:noun.animal:turkey;Meleagris gallopavo|oewn-10243965-n:noun.person:joker;turkey|oewn-07663340-n:noun.food:turkey|oewn-07379793-n:noun.event:turkey;bomb;dud	turkey|Meleagris gallopavo	turkey	selected_single_label_or_lookup_matched_wordnet_lemma	turkey	turkey:2	oewn-01792381-n	oewn-01792381-n:noun.animal	oewn-01792381-n:domestic fowl;fowl;poultry	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-09061886-n:turkey%1:15:00:::turkey.n.02:1|oewn-01796799-n:turkey%1:05:00:::turkey.n.01:2|oewn-10243965-n:turkey%1:18:00:::joker.n.02:0|oewn-07663340-n:turkey%1:13:00:::turkey.n.04:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/0jqgx	/m/0jqgx	Lily	lily	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0c9ph5	Flower			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	lily	true	1	oewn-12446753-n	noun.plant	oewn-12446753-n	oewn-12446753-n:noun.plant:lily	lily	lily	selected_single_label_or_lookup_matched_wordnet_lemma	lily	lily:0	oewn-12445786-n	oewn-12445786-n:noun.plant	oewn-12445786-n:liliaceous plant	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/0jwn_	/m/0jwn_	Pomegranate	pomegranate	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02xwb	Fruit			false	not_mwe	duplicate_existing_label_key	true	objects365	Pomegranate	oewn-07784670-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/0jy4k	/m/0jy4k	Doughnut	doughnut	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0hnyx	Pastry			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	doughnut	true	2	oewn-07654678-n	noun.food	oewn-13898031-n|oewn-07654678-n	oewn-13898031-n:noun.shape:ring;halo;annulus;doughnut;anchor ring|oewn-07654678-n:noun.food:doughnut;donut;sinker	doughnut|donut|sinker	doughnut	selected_single_label_or_lookup_matched_wordnet_lemma	doughnut	doughnut:0	oewn-07654285-n	oewn-07654285-n:noun.food	oewn-07654285-n:friedcake	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-07654678-n	user-approved OpenImages decision: parent Pastry, choose food doughnut sense	false	true	wn30_all_zero	oewn-13898031-n:doughnut%1:25:00:::ring.n.02:0|oewn-07654678-n:doughnut%1:13:00:::doughnut.n.02:0	manual_select	manual_select
openimages	/m/0jyfg	/m/0jyfg	Glasses	glasses	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02w3_ws|/m/0463sg	Personal care|Fashion accessory			false	not_mwe	duplicate_existing_label_key	true	objects365	Glasses	oewn-04279164-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/0k0pj	/m/0k0pj	Human nose	human nose	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f				true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/0k1tl	/m/0k1tl	Pen	pen	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02rdsp	Office supplies			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	pen	true	5	oewn-03913116-n	noun.artifact	oewn-03913116-n|oewn-03913346-n|oewn-03970789-n|oewn-03917632-n|oewn-01861486-n	oewn-03913116-n:noun.artifact:pen|oewn-03913346-n:noun.artifact:pen|oewn-03970789-n:noun.artifact:playpen;pen|oewn-03917632-n:noun.artifact:penitentiary;pen|oewn-01861486-n:noun.animal:pen	pen	pen	selected_single_label_or_lookup_matched_wordnet_lemma	pen	pen:8	oewn-04615925-n	oewn-04615925-n:noun.artifact	oewn-04615925-n:writing implement	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-03913116-n:pen%1:06:00:::pen.n.01:8|oewn-03913346-n:pen%1:06:01:::pen.n.02:1|oewn-03970789-n:pen%1:06:03:::playpen.n.01:0|oewn-03917632-n:pen%1:06:02:::penitentiary.n.01:0|oewn-01861486-n:pen%1:05:00:::pen.n.05:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/0_k2	/m/0_k2	Ant	ant	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03vt0	Insect			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	ant	true	1	oewn-02222138-n	noun.animal	oewn-02222138-n	oewn-02222138-n:noun.animal:ant;emmet;pismire	ant|emmet|pismire	ant	selected_single_label_or_lookup_matched_wordnet_lemma	ant	ant:6	oewn-02208922-n	oewn-02208922-n:noun.animal	oewn-02208922-n:hymenopterous insect;hymenopteran;hymenopteron;hymenopter	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/0k4j	/m/0k4j	Car	car	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01prls	Land vehicle	/m/01lcw4|/m/0h2r6	Limousine|Van	false	not_mwe	duplicate_existing_label_key	true	COCO	car	oewn-02961779-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/0k5j	/m/0k5j	Aircraft	aircraft	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07yv9	Vehicle	/m/09ct_|/m/09rvcxw|/m/0cmf2	Helicopter|Rocket|Airplane	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	aircraft	true	1	oewn-02689427-n	noun.artifact	oewn-02689427-n	oewn-02689427-n:noun.artifact:aircraft	aircraft	aircraft	selected_single_label_or_lookup_matched_wordnet_lemma	aircraft	aircraft:15	oewn-03130521-n	oewn-03130521-n:noun.artifact	oewn-03130521-n:craft	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/0k65p	/m/0k65p	Human hand	human hand	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f				true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/0km7z	/m/0km7z	Skunk	skunk	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04rky	Mammal			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	skunk	true	4	oewn-10559272-n	noun.person	oewn-10559272-n|oewn-07491635-n|oewn-03997192-n|oewn-02448346-n	oewn-10559272-n:noun.person:rotter;dirty dog;rat;skunk;stinker;stinkpot;bum;puke;crumb;lowlife;scumbag;so-and-so;git;scum bag|oewn-07491635-n:noun.event:shutout;skunk|oewn-03997192-n:noun.artifact:pot;grass;green goddess;dope;weed;gage;sess;sens;smoke;skunk;locoweed;Mary Jane|oewn-02448346-n:noun.animal:skunk;polecat;wood pussy	rotter|dirty dog|rat|skunk|stinker|stinkpot|bum|puke|crumb|lowlife|scumbag|so-and-so|git|scum bag	skunk	selected_single_label_or_lookup_matched_wordnet_lemma	skunk	skunk:1	oewn-09654651-n	oewn-09654651-n:noun.person	oewn-09654651-n:unpleasant person;disagreeable person	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-10559272-n:skunk%1:18:00:::rotter.n.01:1;scumbag%1:18:00::=wn30_missing;so--and--so%1:18:00::=wn30_missing;scum_bag%1:18:01::=wn30_missing|oewn-03997192-n:skunk%1:06:00:::pot.n.09:0|oewn-02448346-n:skunk%1:05:00:::skunk.n.04:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/0kmg4	/m/0kmg4	Teddy bear	teddy bear	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0138tl|/m/01dws	Toy|Bear			true	duplicate_existing_label_key	duplicate_existing_label_key	true	COCO	teddy bear	oewn-04406517-n				duplicate_existing_label_key																										duplicate_existing_label_key
